sample_id,SessionTime,Time,Date,Driver,LapNumber,X,Y,Z,x_aligned,x_aligned,y_aligned,y_aligned,proj_x,proj_y,s_m,s_unwrapped_m,progress,d_m,d_raw,d_smooth,d_final,w_left,w_right,track_width,left_margin,right_margin,x_ref,y_ref,ref_heading,curvature,turn_sign,tangent_x,tangent_y,normal_x,normal_y,ds_dt,dd_dt,d2d_dt2,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,DriverAhead,DistanceToDriverAhead,Status,Source
66,0 days 00:56:22.387000,0 days 00:00:13.400000,2025-07-06 14:04:03.000,LAW,1.0,2021.2149340032522,4471.730755249012,2025.2750502883205,379.3540187292455,379.3540187292455,332.43362321811776,332.43362321811776,378.97224504846724,328.5251593799035,540.3705088094868,540.3705088094868,0.091793516899857,3.9270651532618244,3.9270651532618244,4.585675111062674,4.585675111062674,7.055,6.769,13.824,2.469324888937326,11.354675111062674,379.4032310831125,333.0905363919542,-0.09412421505350789,-0.0012981816021854886,-1.0,0.9955735854546116,-0.0939852964300745,0.0939852964300745,0.9955735854546116,54.84918932412345,-1.246185733425643,-0.9681792512811388,215.9281272,11129.2563312,5,100.0,False,1,532.6640753922131,0.31253423394545876,23,2.5977776177777545,OnTrack,interpolation
67,0 days 00:56:22.587000,0 days 00:00:13.600000,2025-07-06 14:04:03.200,LAW,1.0,2156.6857167844446,4455.00957202948,2026.1125179352523,392.83356857483244,392.83356857483244,330.7887864472035,330.7887864472035,392.46776224696634,327.1755274713604,553.9333612353123,553.9333612353123,0.09409745818285403,3.6317288852580494,3.6317288852580494,4.320795933284121,4.320795933284121,6.988,6.85,13.838000000000001,2.66720406671588,11.17079593328412,392.9025694881277,331.4743901302643,-0.10080190537567231,-3.7677371413022976e-05,-1.0,0.9949237884133179,-0.10063128365121685,0.10063128365121685,0.9949237884133179,65.42150115320946,-1.3430069838942706,0.8049466099639909,222.8031272,11383.0063312,5,100.0,False,1,545.1837325822686,0.31987999208819184,23,2.097777617777712,OnTrack,interpolation
68,0 days 00:56:22.787000,0 days 00:00:13.800000,2025-07-06 14:04:03.400,LAW,1.0,2282.276314623068,4444.464622258772,2028.1284048084613,405.32934209670805,405.32934209670805,329.75702824767905,329.75702824767905,405.0180979783901,325.99681160875207,566.5391092707467,566.5391092707467,0.09623881476405477,3.7730759431597485,3.7730759431597485,4.048472317505454,4.048472317505454,6.855,6.892,13.747,2.806527682494546,10.940472317505455,405.37072135928315,330.0298978782057,-0.08721086461281546,0.0018472005325924543,1.0,0.9961995422359,-0.08710035619320622,0.08710035619320622,0.9961995422359,74.64280363108267,-0.9242070894403395,2.4179630389005227,228.6750016,11542.730024960001,5,94.11499648,False,1,557.9417574250372,0.32736560958164834,23,1.4491664177777257,OnTrack,interpolation
69,0 days 00:56:22.987000,0 days 00:00:14,2025-07-06 14:04:03.600,LAW,1.0,2453.39589465098,4440.137655522419,2029.5011211581646,422.3536881722201,422.3536881722201,329.350135113948,329.350135113948,422.2379592602395,325.01212471029817,583.7904826877522,583.7904826877522,0.09916933042226204,4.339553829974043,4.339553829974043,3.9511130975079007,3.9511130975079007,7.223,6.627,13.85,3.271886902492099,10.5781130975079,422.3924547127257,328.9602161307771,-0.03911172497849827,0.004973790903254324,1.0,0.999235233982331,-0.03910175403068348,0.03910175403068348,0.999235233982331,74.34675712062315,-0.3758217683338417,1.3481678014749952,232.3375008,11658.5812976,5,79.6374944,False,1,570.8557972303036,0.33494276697621883,23,0.9983332799999823,OnTrack,interpolation
70,0 days 00:56:23.187000,0 days 00:00:14.200000,2025-07-06 14:04:03.800,LAW,1.0,2574.112972524197,4441.310417327806,2030.7010826974479,434.3630076704749,434.3630076704749,329.4834365089131,329.4834365089131,434.7149935787914,325.3458462798683,596.2778121190028,596.2778121190028,0.101290571064552,4.152535006853096,4.152535006853096,3.8981436101718834,3.8981436101718834,6.608,7.234,13.841999999999999,2.7098563898281163,11.132143610171884,434.4661078867739,329.2360364446074,0.0638906935428187,0.008423252999808195,1.0,0.9979596838320612,0.0638472352244973,-0.0638472352244973,0.9979596838320612,54.29849206143517,-0.3849399688502188,-0.7457660395923514,232.3318178909091,11237.956617890908,5,69.65454312727273,False,1,583.7466435023786,0.3425063158443962,23,1.2808334755555344,OnTrack,interpolation
71,0 days 00:56:23.387000,0 days 00:00:14.400000,2025-07-06 14:04:04.000,LAW,1.0,2664.060756837337,4448.93800688854,2032.3733913561512,443.3103694345487,443.3103694345487,330.2546546552076,330.2546546552076,443.89032517299563,326.35053855125034,605.5098795123312,605.5098795123312,0.10285883565426314,3.946957209260835,3.946957209260835,3.797137109967778,3.797137109967778,6.946,6.918,13.864,3.1488628900322215,10.715137109967777,443.3830708873333,330.1136414360479,0.13398917493942608,0.005406881005661029,1.0,0.9910368722054091,0.13358861451979875,-0.13358861451979875,0.9910368722054091,54.89326459595704,-0.6741281841708501,-1.7751583735084158,231.4227269818182,10612.047526981818,5,62.38181585454546,False,1,596.5564109539418,0.35002229269067786,23,1.725277919999971,OnTrack,interpolation
72,0 days 00:56:23.587000,0 days 00:00:14.600000,2025-07-06 14:04:04.200,LAW,1.0,2789.8516089743453,4465.396708765268,2034.487066000829,455.8223451906315,455.8223451906315,331.90936947825014,331.90936947825014,456.4468017599845,328.4108354693857,618.2351179573906,618.2351179573906,0.10502049024350922,3.5538269820278696,3.5538269820278696,3.628492336503482,3.628492336503482,6.989,7.014,14.003,3.360507663496518,10.642492336503482,455.8284155076448,331.9862452471569,0.17126108754831798,0.0021460548806525336,1.0,0.9853706295040835,0.17042512288605263,-0.17042512288605263,0.9853706295040835,61.76483859052259,-1.0950033182537466,-2.4201226290945446,231.26750016,10328.49000448,5,65.15250368,False,1,609.3875447899089,0.3575508060057964,23,2.2886113244443913,OnTrack,interpolation
73,0 days 00:56:23.787000,0 days 00:00:14.800000,2025-07-06 14:04:04.400,LAW,1.0,2904.408752476453,4492.022252923518,2035.9470402236975,467.21534022412936,467.21534022412936,334.57398023495625,334.57398023495625,468.18373993737356,330.8063170891161,630.2158149485177,630.2158149485177,0.10705566850323699,3.890126422770052,3.890126422770052,3.359135782666678,3.359135782666678,6.899,6.781,13.68,3.539864217333322,10.140135782666677,467.40642178573444,334.0742781809169,0.23352081932988136,0.007227037380157432,1.0,0.9728576941318297,0.23140420689455823,-0.23140420689455823,0.9728576941318297,63.19668907012057,-1.6421772358077875,-1.9965893324258261,231.76750016,10342.49000448,5,76.65250368000001,False,1,622.2689653781672,0.3651088244674624,23,2.95527799111102,OnTrack,interpolation
74,0 days 00:56:23.987000,0 days 00:00:15,2025-07-06 14:04:04.600,LAW,1.0,3028.2942060084556,4529.734177967402,2037.941663395716,479.5348305047853,479.5348305047853,338.34279936867284,338.34279936867284,480.88213247622417,334.71657897258325,643.5137935854445,643.5137935854445,0.10931461529408237,3.8684230589814272,3.8684230589814272,2.9716214421802176,2.9716214421802176,6.731,7.155,13.886,3.7593785578197823,10.126621442180218,479.92661889094876,337.5303891623401,0.3273619544160964,0.011392934003808862,1.0,0.9468938909299253,0.32154620090989516,-0.32154620090989516,0.9468938909299253,66.3454213699384,-1.8936390512242587,0.038237958348998534,233.07000064000002,10390.730024960001,6,83.87250112,False,1,635.2623988687711,0.37273256515115116,23,3.532777937777669,OnTrack,interpolation
75,0 days 00:56:24.187000,0 days 00:00:15.200000,2025-07-06 14:04:04.800,LAW,1.0,3148.067130334165,4575.880380062655,2039.7213366488122,491.4440258848302,491.4440258848302,342.95013200800423,342.95013200800423,492.8785655978285,340.2948617844911,656.7539834964991,656.7539834964991,0.11156374543080158,3.018006651424882,3.018006651424882,2.601680162176802,2.601680162176802,7.231,6.757,13.988,4.629319837823198,9.358680162176801,491.6869249929548,342.60759443983204,0.4757747899231195,0.00781385628778824,1.0,0.8889381135173492,0.45802732487944015,-0.45802732487944015,0.8889381135173492,66.20540351360121,-1.6268820524681846,2.1505616386948274,235.07000064,10468.73002496,6,87.37250112,False,1,648.377487923281,0.3804276857724539,23,4.032777937777669,OnTrack,interpolation
