sample_id,SessionTime,Time,Date,Driver,LapNumber,X,Y,Z,x_aligned,x_aligned,y_aligned,y_aligned,proj_x,proj_y,s_m,s_unwrapped_m,progress,d_m,d_raw,d_smooth,d_final,w_left,w_right,track_width,left_margin,right_margin,x_ref,y_ref,ref_heading,curvature,turn_sign,tangent_x,tangent_y,normal_x,normal_y,ds_dt,dd_dt,d2d_dt2,Speed,RPM,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,DriverAhead,DistanceToDriverAhead,Status,Source
154,0 days 00:56:39.987000,0 days 00:00:31,2025-07-06 14:04:20.600,COL,1.0,-356.99999999999994,2678.9999999999995,1985.9999999999993,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244933,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-2.8421709430397545e-13,0.0,0.0,0.0,0.0,2,0.0,True,1,0.0,,87,556.9502750755555,OnTrack,interpolation
155,0 days 00:56:40.187000,0 days 00:00:31.200000,2025-07-06 14:04:20.800,COL,1.0,-356.99999999999994,2678.9999999999995,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424492,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,0.0,2,0.0,True,1,0.0,,87,561.1319417777777,OnTrack,interpolation
156,0 days 00:56:40.387000,0 days 00:00:31.400000,2025-07-06 14:04:21.000,COL,1.0,-357.0,2678.9999999999995,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244915,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,0.0,2,0.0,True,1,0.0,,87,565.2986084444443,OnTrack,interpolation
157,0 days 00:56:40.587000,0 days 00:00:31.600000,2025-07-06 14:04:21.200,COL,1.0,-357.00000000000006,2679.0,1986.0000000000005,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244897,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,948.999168,2,0.0,True,1,0.0,,87,569.4652751111109,OnTrack,interpolation
158,0 days 00:56:40.787000,0 days 00:00:31.800000,2025-07-06 14:04:21.400,COL,1.0,-357.0,2678.9999999999995,1986.0,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244965,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.8421709430397545e-13,0.0,0.0,0.0,1938.949769309091,2,0.0,True,1,0.0,,87,573.6686083733332,OnTrack,interpolation
159,0 days 00:56:40.987000,0 days 00:00:32,2025-07-06 14:04:21.600,COL,1.0,-357.0000000000002,2679.0000000000014,1986.0000000000005,143.00540058978913,143.00540058978913,153.75703884199874,153.75703884199874,124.59969444567986,167.06755750571412,206.77801451964584,206.77801451964584,0.03512567925319532,-22.714311034244854,-22.714311034244854,-22.714311034244957,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488098,163.1754170047564,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.131628207279816e-13,0.0,0.0,0.0,2299.404314763636,2,0.0,True,1,0.0,,87,577.946386151111,OnTrack,interpolation
160,0 days 00:56:41.187000,0 days 00:00:32.200000,2025-07-06 14:04:21.800,COL,1.0,-357.0000000000001,2679.000000000001,1986.0000000000002,143.00540058978913,143.00540058978913,153.75703884199868,153.75703884199868,124.59969444567983,167.06755750571406,206.7780145196458,206.7780145196458,0.03512567925319531,-22.714311034244876,-22.714311034244876,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488095,163.17541700475635,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.8421709430397545e-13,0.0,0.0,0.0,2682.0060329129456,2,0.0,True,1,0.0,,87,582.2313867958045,OnTrack,interpolation
161,0 days 00:56:41.387000,0 days 00:00:32.400000,2025-07-06 14:04:22.000,COL,1.0,-357.0000000000003,2679.0000000000027,1986.0000000000014,143.00540058978913,143.00540058978913,153.75703884199885,153.75703884199885,124.59969444567992,167.06755750571418,206.77801451964595,206.77801451964595,0.03512567925319534,-22.714311034244773,-22.714311034244773,-22.714311034244947,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488103,163.17541700475647,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-1.4921397450958711e-12,0.0,0.0,0.0,3358.484684,2,0.0,True,1,0.0,,87,586.6577792533333,OnTrack,interpolation
162,0 days 00:56:41.587000,0 days 00:00:32.600000,2025-07-06 14:04:22.200,COL,1.0,-356.99999999999926,2678.999999999993,1985.9999999999936,143.00540058978925,143.00540058978925,153.75703884199788,153.75703884199788,124.5996944456795,167.0675575057136,206.77801451964524,206.7780145196452,0.035125679253195215,-22.714311034245434,-22.714311034245434,-22.714311034244954,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488064,163.1754170047559,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-4.973799150325225e-13,0.0,0.0,0.0,4324.109684,2,0.0,True,1,0.0,,87,591.2688903644442,OnTrack,interpolation
163,0 days 00:56:41.787000,0 days 00:00:32.800000,2025-07-06 14:04:22.400,COL,1.0,-357.0,2679.0000000000005,1986.0000000000005,143.00540058978913,143.00540058978913,153.75703884199862,153.75703884199862,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244915,-22.714311034244915,-22.714311034244968,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,1.4921397450958711e-12,0.0,0.0,0.0,4598.375008,2,0.0,True,1,0.0,,87,596.0025015288887,OnTrack,interpolation
164,0 days 00:56:41.987000,0 days 00:00:33,2025-07-06 14:04:22.600,COL,1.0,-357.0000000000001,2679.000000000001,1986.0,143.00540058978913,143.00540058978913,153.75703884199868,153.75703884199868,124.59969444567983,167.06755750571406,206.7780145196458,206.7780145196458,0.03512567925319531,-22.714311034244876,-22.714311034244876,-22.714311034244965,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488095,163.17541700475635,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,4456.633284266667,2,0.0,True,1,0.0,,87,600.8841682311108,OnTrack,interpolation
165,0 days 00:56:42.187000,0 days 00:00:33.200000,2025-07-06 14:04:22.800,COL,1.0,-357.0,2679.0000000000005,1986.0,143.00540058978913,143.00540058978913,153.75703884199862,153.75703884199862,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244915,-22.714311034244915,-22.71431103424497,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-1.4210854715198773e-13,0.0,0.0,0.0,4274.274882133333,1,0.0,True,1,0.0,,87,605.8105572088887,OnTrack,interpolation
166,0 days 00:56:42.387000,0 days 00:00:33.400000,2025-07-06 14:04:23.000,COL,1.0,-356.9999999999999,2678.9999999999995,1986.0,143.0054005897892,143.0054005897892,153.75703884199856,153.75703884199856,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244997,-22.714311034244997,-22.71431103424499,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-2.131628207279816e-13,0.0,0.0,0.0,3905.9415488000004,1,0.0,True,1,0.0,,87,610.9772238755553,OnTrack,interpolation
167,0 days 00:56:42.587000,0 days 00:00:33.600000,2025-07-06 14:04:23.200,COL,1.0,-356.9999999999999,2678.9999999999986,1985.9999999999998,143.0054005897892,143.0054005897892,153.75703884199845,153.75703884199845,124.59969444567975,167.06755750571395,206.77801451964567,206.77801451964567,0.03512567925319529,-22.714311034245057,-22.714311034245057,-22.71431103424493,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488086,163.17541700475624,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.8421709430429857e-13,0.0,0.0,0.0,2900.249664,1,0.0,False,1,0.0,,87,616.2477794666665,OnTrack,interpolation
168,0 days 00:56:42.787000,0 days 00:00:33.800000,2025-07-06 14:04:23.400,COL,1.0,-357.0000000000003,2679.000000000002,1986.0000000000005,143.00540058978913,143.00540058978913,153.7570388419988,153.7570388419988,124.59969444567989,167.06755750571415,206.7780145196459,206.77801451964586,0.035125679253195326,-22.714311034244815,-22.714311034244815,-22.714311034244936,-6.642,6.581,6.642,13.223,13.223,0.0,129.981832154881,163.17541700475644,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,1.4210854715198773e-13,0.0,0.0,0.0,3503.5410088,0,0.0,False,1,0.0,,87,621.6888906488888,OnTrack,interpolation
169,0 days 00:56:42.987000,0 days 00:00:34,2025-07-06 14:04:23.600,COL,1.0,-357.0,2678.9999999999995,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244943,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-3.552713678799693e-13,0.0,0.0,0.0,4608.09515904,0,0.0,False,1,0.0,,87,627.2113907022219,OnTrack,interpolation
170,0 days 00:56:43.187000,0 days 00:00:34.200000,2025-07-06 14:04:23.800,COL,1.0,-357.0,2679.0,1986.0,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244954,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,7.105427357599386e-14,0.0,0.0,0.0,5039.0125024,0,0.0,False,1,0.0,,87,632.8855573866663,OnTrack,interpolation
171,0 days 00:56:43.387000,0 days 00:00:34.400000,2025-07-06 14:04:24.000,COL,1.0,-357.0,2679.0000000000005,1986.0000000000005,143.00540058978913,143.00540058978913,153.75703884199862,153.75703884199862,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244915,-22.714311034244915,-22.714311034244943,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-1.4210854715198773e-13,0.0,0.0,0.0,5046.5125024,0,0.0,False,1,0.0,,87,638.6077796088886,OnTrack,interpolation
172,0 days 00:56:43.587000,0 days 00:00:34.600000,2025-07-06 14:04:24.200,COL,1.0,-357.0,2678.999999999999,1985.999999999999,143.00540058978913,143.00540058978913,153.7570388419985,153.7570388419985,124.59969444567976,167.06755750571395,206.77801451964567,206.77801451964567,0.03512567925319529,-22.714311034244968,-22.714311034244968,-22.714311034244925,-6.642,6.581,6.642,13.223,13.223,0.0,129.9818321548809,163.17541700475624,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-7.105427357607464e-14,0.0,0.0,0.0,4613.15985152,0,0.0,False,1,0.0,,87,643.8105572088886,OnTrack,interpolation
173,0 days 00:56:43.787000,0 days 00:00:34.800000,2025-07-06 14:04:24.400,COL,1.0,-356.99999999999994,2679.0,1986.0,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244947,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-2.131628207279816e-13,0.0,0.0,0.0,4149.15985152,0,0.0,False,1,0.0,,87,648.9772238755552,OnTrack,interpolation
174,0 days 00:56:43.987000,0 days 00:00:35,2025-07-06 14:04:24.600,COL,1.0,-357.0,2678.9999999999986,1985.9999999999995,143.00540058978913,143.00540058978913,153.75703884199845,153.75703884199845,124.59969444567973,167.06755750571392,206.7780145196456,206.77801451964558,0.03512567925319528,-22.714311034245007,-22.714311034245007,-22.71431103424494,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488086,163.1754170047562,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.131628207279816e-13,0.0,0.0,0.0,3844.1099059199996,0,0.0,False,1,0.0,,87,653.9880571555552,OnTrack,interpolation
175,0 days 00:56:44.187000,0 days 00:00:35.200000,2025-07-06 14:04:24.800,COL,1.0,-356.99999999999994,2679.000000000001,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199868,153.75703884199868,124.59969444567983,167.06755750571406,206.7780145196458,206.7780145196458,0.03512567925319531,-22.714311034244876,-22.714311034244876,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488095,163.17541700475635,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,3.552713678799693e-13,0.0,0.0,0.0,4206.346559085715,0,0.0,False,1,0.0,,87,658.7802793066663,OnTrack,interpolation
176,0 days 00:56:44.387000,0 days 00:00:35.400000,2025-07-06 14:04:25.000,COL,1.0,-356.99999999999994,2679.0,1986.0000000000011,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244954,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-1.4210854715198773e-13,0.0,0.0,0.0,4358.5499776,0,0.0,False,1,0.0,,87,663.3797236444441,OnTrack,interpolation
177,0 days 00:56:44.587000,0 days 00:00:35.600000,2025-07-06 14:04:25.200,COL,1.0,-356.9999999999999,2679.0,1986.0000000000005,143.0054005897892,143.0054005897892,153.75703884199856,153.75703884199856,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244997,-22.714311034244997,-22.714311034244947,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,2.8421709430429857e-13,0.0,0.0,0.0,4288.5499776,0,0.0,False,1,0.0,,87,667.8241680888885,OnTrack,interpolation
178,0 days 00:56:44.787000,0 days 00:00:35.800000,2025-07-06 14:04:25.400,COL,1.0,-357.0000000000001,2679.0000000000014,1985.999999999998,143.00540058978913,143.00540058978913,153.75703884199874,153.75703884199874,124.59969444567986,167.06755750571412,206.77801451964584,206.77801451964584,0.03512567925319532,-22.714311034244854,-22.714311034244854,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488098,163.1754170047564,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-5.684341886079509e-13,0.0,0.0,0.0,4126.6749376,1,0.0,False,1,0.0,,87,672.227779182222,OnTrack,interpolation
179,0 days 00:56:44.987000,0 days 00:00:36,2025-07-06 14:04:25.600,COL,1.0,-356.99999999999994,2678.9999999999977,1986.0000000000032,143.00540058978913,143.00540058978913,153.75703884199834,153.75703884199834,124.59969444567967,167.06755750571384,206.77801451964552,206.77801451964552,0.03512567925319526,-22.71431103424507,-22.71431103424507,-22.714311034244947,-6.642,6.581,6.642,13.223,13.223,0.0,129.9818321548808,163.17541700475613,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-2.131628207279816e-13,0.0,0.0,0.0,4034.6624992,1,0.0,False,1,0.0,,87,676.5572235911109,OnTrack,interpolation
180,0 days 00:56:45.187000,0 days 00:00:36.200000,2025-07-06 14:04:25.800,COL,1.0,-357.0000000000001,2679.0000000000005,1986.0,143.00540058978913,143.00540058978913,153.75703884199862,153.75703884199862,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244915,-22.714311034244915,-22.714311034244957,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,4.97379915031957e-13,0.0,0.0,0.0,4031.807828857284,1,0.0,False,1,0.0,,87,680.8163892735463,OnTrack,interpolation
181,0 days 00:56:45.387000,0 days 00:00:36.400000,2025-07-06 14:04:26.000,COL,1.0,-357.0,2678.9999999999995,1986.0,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244957,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-7.105427357599386e-14,0.0,0.0,0.0,4028.2491124276526,1,0.0,False,1,0.0,,87,685.0386086108358,OnTrack,interpolation
182,0 days 00:56:45.587000,0 days 00:00:36.600000,2025-07-06 14:04:26.200,COL,1.0,-357.0,2678.9999999999995,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-3.552713678803732e-13,0.0,0.0,0.0,4108.90994432,1,0.0,False,1,0.0,,87,688.4581895168003,OnTrack,interpolation
183,0 days 00:56:45.787000,0 days 00:00:36.800000,2025-07-06 14:04:26.400,COL,1.0,-356.99999999999994,2678.9999999999986,1985.9999999999993,143.00540058978913,143.00540058978913,153.75703884199845,153.75703884199845,124.59969444567973,167.06755750571392,206.7780145196456,206.77801451964558,0.03512567925319528,-22.714311034245007,-22.714311034245007,-22.71431103424496,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488086,163.1754170047562,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,4058.535753142857,1,0.0,False,1,0.0,,5,691.7933312000004,OnTrack,interpolation
184,0 days 00:56:45.987000,0 days 00:00:37,2025-07-06 14:04:26.600,COL,1.0,-357.0,2679.0,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,3.552713678799693e-13,0.0,0.0,0.0,4000.32003584,1,0.0,False,1,0.0,,5,695.1561089422227,OnTrack,interpolation
185,0 days 00:56:46.187000,0 days 00:00:37.200000,2025-07-06 14:04:26.800,COL,1.0,-357.0,2678.9999999999995,1985.9999999999995,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,3933.19004928,1,0.0,False,1,0.0,,5,698.6038866488892,OnTrack,interpolation
186,0 days 00:56:46.387000,0 days 00:00:37.400000,2025-07-06 14:04:27.000,COL,1.0,-357.0,2679.0,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244954,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,3799.586117632,1,0.0,False,1,0.0,,5,702.6044416000003,OnTrack,interpolation
187,0 days 00:56:46.587000,0 days 00:00:37.600000,2025-07-06 14:04:27.200,COL,1.0,-357.0,2679.0,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,-1.4210854715214928e-13,0.0,0.0,0.0,3615.7861176320002,1,0.0,False,1,0.0,,5,707.0488860444448,OnTrack,interpolation
188,0 days 00:56:46.787000,0 days 00:00:37.800000,2025-07-06 14:04:27.400,COL,1.0,-356.99999999999994,2678.999999999999,1985.9999999999995,143.00540058978913,143.00540058978913,153.7570388419985,153.7570388419985,124.59969444567976,167.06755750571395,206.77801451964567,206.77801451964567,0.03512567925319529,-22.714311034244968,-22.714311034244968,-22.714311034244954,-6.642,6.581,6.642,13.223,13.223,0.0,129.9818321548809,163.17541700475624,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,3431.986117632,1,0.0,False,1,0.0,,5,711.4933304888891,OnTrack,interpolation
189,0 days 00:56:46.987000,0 days 00:00:38,2025-07-06 14:04:27.600,COL,1.0,-357.0,2679.0,1986.0000000000002,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,1.4210854715198773e-13,0.0,0.0,0.0,3248.186117632,1,0.0,False,1,0.0,,5,715.9377749333336,OnTrack,interpolation
190,0 days 00:56:47.187000,0 days 00:00:38.200000,2025-07-06 14:04:27.800,COL,1.0,-356.99999999999994,2679.0,1986.0,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244943,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,3064.386117632,1,0.0,False,1,0.0,,5,720.382219377778,OnTrack,interpolation
191,0 days 00:56:47.387000,0 days 00:00:38.400000,2025-07-06 14:04:28.000,COL,1.0,-356.99999999999994,2679.0,1985.9999999999998,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.71431103424495,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,7.105427357599386e-14,0.0,0.0,0.0,2500.4705766399998,0,0.0,False,1,0.0,,5,724.9738858666669,OnTrack,interpolation
192,0 days 00:56:47.587000,0 days 00:00:38.600000,2025-07-06 14:04:28.200,COL,1.0,-356.9999999999999,2679.0,1985.9999999999998,143.0054005897892,143.0054005897892,153.75703884199856,153.75703884199856,124.5996944456798,167.06755750571403,206.77801451964575,206.77801451964575,0.035125679253195305,-22.714311034244997,-22.714311034244997,-22.714311034244947,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.17541700475633,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,0.0,0.0,0.0,0.0,1617.3719783035904,0,0.0,False,1,0.0,,5,729.9611088783106,OnTrack,interpolation
193,0 days 00:56:47.787000,0 days 00:00:38.800000,2025-07-06 14:04:28.400,COL,1.0,-357.00000000000006,2678.9999999999995,1986.0000000000002,143.00540058978913,143.00540058978913,153.75703884199856,153.75703884199856,124.59969444567979,167.067557505714,206.77801451964572,206.77801451964572,0.0351256792531953,-22.714311034244943,-22.714311034244943,-22.714311034244943,-6.642,6.581,6.642,13.223,13.223,0.0,129.98183215488092,163.1754170047563,0.9446960095048704,-3.844480647254769e-06,-1.0,0.585989235314319,0.8103188360736406,-0.8103188360736406,0.585989235314319,1.4210854715198773e-13,0.0,0.0,0.0,750.1482486439745,0,0.0,False,1,0.0,,5,735.1833331937836,OnTrack,interpolation
